filename,url,doc_type,download,title
Ley_de_Seguridad_Privada_del_Estado_Libre_y_Soberano_de_Puebla_T4_16072024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Seguridad_Privada_del_Estado_Libre_y_Soberano_de_Puebla_T4_16072024.pdf,leyes,1,Ley de Seguridad Privada del Estado Libre y Soberano de Puebla T4
Ley_de_Seguridad_Publica_del_Estado_de_Puebla_T6_16042024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Seguridad_Publica_del_Estado_de_Puebla_T6_16042024.pdf,leyes,1,Ley de Seguridad Publica del Estado de Puebla T6
Ley_de_Transparencia_y_Acceso_a_la_Informacion_Publica_de_Estado_de_Puebla_T4_18012024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Transparencia_y_Acceso_a_la_Informacion_Publica_de_Estado_de_Puebla_T4_18012024.pdf,leyes,1,Ley de Transparencia y Acceso a la Informacion Publica de Estado de Puebla T4
Ley_de_Transporte_del_Estado_de_Puebla_T5_15082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Transporte_del_Estado_de_Puebla_T5_15082024.pdf,leyes,1,Ley de Transporte del Estado de Puebla T5
Ley_de_Turismo_del_Estado_de_Puebla_T12_05072024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Turismo_del_Estado_de_Puebla_T12_05072024.pdf,leyes,1,Ley de Turismo del Estado de Puebla T12
Ley_de_Vialidad_para_el_Estado_Libre_y_Soberano_de_Puebla_EV_21102022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Vialidad_para_el_Estado_Libre_y_Soberano_de_Puebla_EV_21102022.pdf,leyes,1,Ley de Vialidad para el Estado Libre y Soberano de Puebla EV
Ley_de_Victimas_del_Estado_de_Puebla_6122019.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Victimas_del_Estado_de_Puebla_6122019.pdf,leyes,1,Ley de Victimas del Estado de Puebla
Ley_de_Vivienda_para_el_Estado_de_Puebla_T4_25012024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_de_Vivienda_para_el_Estado_de_Puebla_T4_25012024.pdf,leyes,1,Ley de Vivienda para el Estado de Puebla T4
Ley_del_Agua_para_el_Estado_de_Puebla_T31_26122022_C.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Agua_para_el_Estado_de_Puebla_T31_26122022_C.pdf,leyes,1,Ley del Agua para el Estado de Puebla T31 C
LEY_del_benemerito_-conservatorio_de_musica_del_estado_de_puebla_30122016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/LEY_del_benemerito_-conservatorio_de_musica_del_estado_de_puebla_30122016.pdf,leyes,0,LEY del benemerito -conservatorio de musica del estado de puebla
Ley_del_Centro_Estatal_de_Mediacion_del_Edo_Pue_26022021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Centro_Estatal_de_Mediacion_del_Edo_Pue_26022021.pdf,leyes,0,Ley del Centro Estatal de Mediacion del Edo Pue
LEY_del_escalafon_del_magisterio_del_estado_de_puebla1101940.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/LEY_del_escalafon_del_magisterio_del_estado_de_puebla1101940.pdf,leyes,0,LEY del escalafon del magisterio del estado de puebla1101940
Ley_del_Escudo_y_el_Himno_del_Estado_de_Puebla_29122017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Escudo_y_el_Himno_del_Estado_de_Puebla_29122017.pdf,leyes,0,Ley del Escudo y el Himno del Estado de Puebla
Ley del Instituto de Seguridad y Servicios Sociales de los Trabajadores al Servicio de los Poderes del Edo_T2_30122005_INCOMPLETA.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Instituto_de_Seguridad_y_Servicios_Sociales_de_los_Trabajadores_al_Servicio_de_los_Poderes_del_Edo_T2_30122005_INCOMPLETA.pdf,leyes,0,Ley del Instituto de Seguridad y Servicios Sociales de los Trabajadores al Servicio de los Poderes del Edo T2 INCOMPLETA
Ley_del_Instituto_de_Seguridad_y_Servicios_Sociales_de_los_Trabajadores_al_Servicio_de_los_Poderes_del_Edo_de_Pue_18112014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Instituto_de_Seguridad_y_Servicios_Sociales_de_los_Trabajadores_al_Servicio_de_los_Poderes_del_Edo_de_Pue_18112014.pdf,leyes,0,Ley del Instituto de Seguridad y Servicios Sociales de los Trabajadores al Servicio de los Poderes del Edo de Pue
Ley_del_Notariado_para_el_Estaddo_de_Puebla_T5_05082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Notariado_para_el_Estaddo_de_Puebla_T5_05082024.pdf,leyes,1,Ley del Notariado para el Estaddo de Puebla T5
Ley_del_Primer_Empleo_del_Estado_de_Puebla_T8_21022024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Primer_Empleo_del_Estado_de_Puebla_T8_21022024.pdf,leyes,1,Ley del Primer Empleo del Estado de Puebla T8
Ley_del_Procedimiento_Contencioso_Administrativo_del_Estado_de_Puebla_18012018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Procedimiento_Contencioso_Administrativo_del_Estado_de_Puebla_18012018.pdf,leyes,0,Ley del Procedimiento Contencioso Administrativo del Estado de Puebla
Ley del Procedimiento Contencioso Administrativo del Estado de Puebla_3EV_23022024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Procedimiento_Contencioso_Administrativo_del_Estado_de_Puebla_3EV_23022024.pdf,leyes,0,Ley del Procedimiento Contencioso Administrativo del Estado de PueblaEV
Ley_del_Registro_Publicode_la_Propiedad_del_Estado_de_Puebla_22022017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Registro_Publicode_la_Propiedad_del_Estado_de_Puebla_22022017.pdf,leyes,1,Ley del Registro Publicode la Propiedad del Estado de Puebla
Ley_del_Seguro_de_Vida_para_los_Servidores_del_Gob_del_Edo_de_Puebla_22octubre1991.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Seguro_de_Vida_para_los_Servidores_del_Gob_del_Edo_de_Puebla_22octubre1991.pdf,leyes,0,Ley del Seguro de Vida para los Servidores del Gob del Edo de Pueblaoctubre1991
Ley_del_Servicio_de_la_Defensoria_Publica_del_Estado_de_Puebla_3EV_8042022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Servicio_de_la_Defensoria_Publica_del_Estado_de_Puebla_3EV_8042022.pdf,leyes,1,Ley del Servicio de la Defensoria Publica del Estado de PueblaEV
Ley_del_Sistema_Anticorrupción_Puebla_T3_27022024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Sistema_Anticorrupción_Puebla_T3_27022024.pdf,leyes,1,Ley del Sistema Anticorrupción Puebla T3
Ley_del_Sistema_Estatal_de_Proteccion_Civil_T27_21122022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_del_Sistema_Estatal_de_Proteccion_Civil_T27_21122022.pdf,leyes,1,Ley del Sistema Estatal de Proteccion Civil T27
Ley_-del_Voluntariado_Social_para_el_Estado_de_Puebla_14012020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_-del_Voluntariado_Social_para_el_Estado_de_Puebla_14012020.pdf,leyes,1,Ley -del Voluntariado Social para el Estado de Puebla
Ley_Estatal_de_Salud_T5_15082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Estatal_de_Salud_T5_15082024.pdf,leyes,1,Ley Estatal de Salud T5
Ley_Estatal_del_Deporte_T7_13032024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Estatal_del_Deporte_T7_13032024.pdf,leyes,1,Ley Estatal del Deporte T7
Ley_Ganadera_para_el_Estado_de_Puebla_29122017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Ganadera_para_el_Estado_de_Puebla_29122017.pdf,leyes,1,Ley Ganadera para el Estado de Puebla
Ley_General_de_Bienes_del_Estado_T6_04082014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_General_de_Bienes_del_Estado_T6_04082014.pdf,leyes,1,Ley General de Bienes del Estado T6
Ley_Organica_de_la_Administracion_Publica_del_Estado_de_Puebla_T3_11042024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Organica_de_la_Administracion_Publica_del_Estado_de_Puebla_T3_11042024.pdf,leyes,1,Ley Organica de la Administracion Publica del Estado de Puebla T3
Ley Orgánica de la Defensoría Pública del Estado de Puebla_T5_23032023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Orgánica_de_la_Defensoría_Pública_del_Estado_de_Puebla_T5_23032023.pdf,leyes,0,Ley Orgánica de la Defensoría Pública del Estado de Puebla T5
LEY_organica_de_la_escuela_normal_superior_del_estado_de_puebla_20091963.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/LEY_organica_de_la_escuela_normal_superior_del_estado_de_puebla_20091963.pdf,leyes,0,LEY organica de la escuela normal superior del estado de puebla
Ley_Organica_de_la_Fiscalia_General_del_Estado_de_Puebla_EV_18082023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Organica_de_la_Fiscalia_General_del_Estado_de_Puebla_EV_18082023.pdf,leyes,1,Ley Organica de la Fiscalia General del Estado de Puebla EV
Ley_Orgnica_del_Centro_de_Conciliacin_Laboral_del_Estado_de_Puebla_14abr2021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Orgnica_del_Centro_de_Conciliacin_Laboral_del_Estado_de_Puebla_14abr2021.pdf,leyes,0,Ley Orgnica del Centro de Conciliacin Laboral del Estado de Pueblaabr2021
Ley_Organica_del_Instituto_de_Artes_Visuales_del_Estado30111979.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Organica_del_Instituto_de_Artes_Visuales_del_Estado30111979.pdf,leyes,0,Ley Organica del Instituto de Artes Visuales del Estado30111979
Ley_Organica_del_Poder_Judicial_del_Estado_de_Puebla_T7_23022024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Organica_del_Poder_Judicial_del_Estado_de_Puebla_T7_23022024.pdf,leyes,1,Ley Organica del Poder Judicial del Estado de Puebla T7
Ley_Organica_del_Poder_Legislativo_del_Estado_Libre_y_Soberano_de_Puebla_T6_24032023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Organica_del_Poder_Legislativo_del_Estado_Libre_y_Soberano_de_Puebla_T6_24032023.pdf,leyes,1,Ley Organica del Poder Legislativo del Estado Libre y Soberano de Puebla T6
Ley_Organica_del_Tribunal_de_Justicia_Administrativa_del_Estado_de_Puebla_EV_11022022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Organica_del_Tribunal_de_Justicia_Administrativa_del_Estado_de_Puebla_EV_11022022.pdf,leyes,1,Ley Organica del Tribunal de Justicia Administrativa del Estado de Puebla EV
Ley_Organica_Municipal_EV_05082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Organica_Municipal_EV_05082024.pdf,leyes,1,Ley Organica Municipal EV
Ley_para_el_Acceso_de_las_Mujeres_a_una_Vida_Libre_de_Violencia_EV_05082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_el_Acceso_de_las_Mujeres_a_una_Vida_Libre_de_Violencia_EV_05082024.pdf,leyes,1,Ley para el Acceso de las Mujeres a una Vida Libre de Violencia EV
Ley_para_el_Cobro_de_Honorarios_Profesionales_13111934.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_el_Cobro_de_Honorarios_Profesionales_13111934.pdf,leyes,1,Ley para el Cobro de Honorarios Profesionales
"Ley para la Administración, Enajenación y Destino de Bienes Asegurados, Abandonados, Decomisados y Extintos_EV_25052023.pdf","https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Administración,_Enajenación_y_Destino_de_Bienes_Asegurados,_Abandonados,_Decomisados_y_Extintos_EV_25052023.pdf",leyes,1,"Ley para la Administración, Enajenación y Destino de Bienes Asegurados, Abandonados, Decomisados y Extintos EV"
Ley_para_la_Delimitacion_Territorial_de_los_Municipios_del_Estado14122009.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Delimitacion_Territorial_de_los_Municipios_del_Estado14122009.pdf,leyes,1,Ley para la Delimitacion Territorial de los Municipios del Estado14122009
Ley_para_la_Igualdad_entre_Mujeres_y_Hombres_del_Estado_de_Puebla_T4_01122023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Igualdad_entre_Mujeres_y_Hombres_del_Estado_de_Puebla_T4_01122023.pdf,leyes,1,Ley para la Igualdad entre Mujeres y Hombres del Estado de Puebla T4
Ley para la Prevención y Gestión Integral de los Residuos Sólidos Urbanos y de Manejo Especial_T5_05082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Prevención_y_Gestión_Integral_de_los_Residuos_Sólidos_Urbanos_y_de_Manejo_Especial_T5_05082024.pdf,leyes,1,Ley para la Prevención y Gestión Integral de los Residuos Sólidos Urbanos y de Manejo Especial T5
Ley_para_la_Proteccion_de_los_Sujetos_en_Riesgo_que_Intervienen_en_un_Procedimiento_Penal_para_el_Estado_Libre_y_Soberano_de_Puebla_29122017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Proteccion_de_los_Sujetos_en_Riesgo_que_Intervienen_en_un_Procedimiento_Penal_para_el_Estado_Libre_y_Soberano_de_Puebla_29122017.pdf,leyes,0,Ley para la Proteccion de los Sujetos en Riesgo que Intervienen en un Procedimiento Penal para el Estado Libre y Soberano de Puebla
Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_del_Estado_de_Puebla_T5_23012024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Proteccion_del_Ambiente_Natural_y_el_Desarrollo_Sustentable_del_Estado_de_Puebla_T5_23012024.pdf,leyes,1,Ley para la Proteccion del Ambiente Natural y el Desarrollo Sustentable del Estado de Puebla T5
Ley_para_la_Proteccion_Apoyo_y_Promocion_de_la_Lactancia_Materna_para_el_Estado_de_Puebla_T5_12102021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Proteccion_Apoyo_y_Promocion_de_la_Lactancia_Materna_para_el_Estado_de_Puebla_T5_12102021.pdf,leyes,1,Ley para la Proteccion Apoyo y Promocion de la Lactancia Materna para el Estado de Puebla T5
Ley_para_la_Regularizacion_de_Predios_Rusticos_Urbanos_y_Suburbanos_en_el_Regimen_de_Propiedad_Privada_del_Puebla_TEV_20062022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Regularizacion_de_Predios_Rusticos_Urbanos_y_Suburbanos_en_el_Regimen_de_Propiedad_Privada_del_Puebla_TEV_20062022.pdf,leyes,1,Ley para la Regularizacion de Predios Rusticos Urbanos y Suburbanos en el Regimen de Propiedad Privada del Puebla TEV
Ley_para_la_Venta_y_Suministros_de_Bebidas_Alcoholicas_del_Estado_Puebla_T4_16072024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_la_Venta_y_Suministros_de_Bebidas_Alcoholicas_del_Estado_Puebla_T4_16072024.pdf,leyes,1,Ley para la Venta y Suministros de Bebidas Alcoholicas del Estado Puebla T4
Ley_para_las_Personas_Discapacidad_Estado_Puebla_09abr2021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_las_Personas_Discapacidad_Estado_Puebla_09abr2021.pdf,leyes,1,Ley para las Personas Discapacidad Estado Pueblaabr2021
Ley_para_Prevenir_y_Eliminar_la_Discriminacion_del_Estado_Libre_y_Soberano_de_Puebla_EV_29062023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_Prevenir_y_Eliminar_la_Discriminacion_del_Estado_Libre_y_Soberano_de_Puebla_EV_29062023.pdf,leyes,1,Ley para Prevenir y Eliminar la Discriminacion del Estado Libre y Soberano de Puebla EV
Ley_para_Prevenir_y_Erradicar_los_Delitos_en_Materia_de_Trata_de_Personas_y_para_la_Proteccion_y_Asistencia_a_las_Victimas_de_estos_Delitos_Edo_de_Puebla_T6_28102021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_para_Prevenir_y_Erradicar_los_Delitos_en_Materia_de_Trata_de_Personas_y_para_la_Proteccion_y_Asistencia_a_las_Victimas_de_estos_Delitos_Edo_de_Puebla_T6_28102021.pdf,leyes,0,Ley para Prevenir y Erradicar los Delitos en Materia de Trata de Personas y para la Proteccion y Asistencia a las Victimas de estos Delitos Edo de Puebla T6
LEY_prevenir_investigar_sancionar_y_en_su_caso_erradicar_la_tortura_19052014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/LEY_prevenir_investigar_sancionar_y_en_su_caso_erradicar_la_tortura_19052014.pdf,leyes,0,LEY prevenir investigar sancionar y en su caso erradicar la tortura
LEY_para_proteger_los_derechos_humanos_que_regula_el_uso_legitimo_de_la_fuerza_por_parte_de_elementos_de_instituciones_policiales_19052014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/LEY_para_proteger_los_derechos_humanos_que_regula_el_uso_legitimo_de_la_fuerza_por_parte_de_elementos_de_instituciones_policiales_19052014.pdf,leyes,1,LEY para proteger los derechos humanos que regula el uso legitimo de la fuerza por parte de elementos de instituciones policiales
Ley_que_crea_el_Consejo_de_Armonizacion_Contable_T4_01122023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_que_crea_el_Consejo_de_Armonizacion_Contable_T4_01122023.pdf,leyes,0,Ley que crea el Consejo de Armonizacion Contable T4
Ley_que_crea_el_Fondo_Adicional_para_el_Mejoramiento_de_la_Administracion_de_Justicia_en_el_Estado_T3_02012024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_que_crea_el_Fondo_Adicional_para_el_Mejoramiento_de_la_Administracion_de_Justicia_en_el_Estado_T3_02012024.pdf,leyes,0,Ley que crea el Fondo Adicional para el Mejoramiento de la Administracion de Justicia en el Estado T3
Ley_que_crea_el_Fondo_para_el_Mejoramiento_de_la_Procuracion_de_Justicia_T5_11122020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_que_crea_el_Fondo_para_el_Mejoramiento_de_la_Procuracion_de_Justicia_T5_11122020.pdf,leyes,0,Ley que crea el Fondo para el Mejoramiento de la Procuracion de Justicia T5
LEY_que_crea_el_patronato_de_reos26sep1967.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/LEY_que_crea_el_patronato_de_reos26sep1967.pdf,leyes,0,LEY que crea el patronato de reos26sep1967
Ley_que_crea_la_Universidad_Tecnologica_de_Puebla_01122016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_que_crea_la_Universidad_Tecnologica_de_Puebla_01122016.pdf,leyes,0,Ley que crea la Universidad Tecnologica de Puebla
Ley-que-establece-las-Bases-de-Organizacin-del-Gobierno-de-Coalicin-del-Estado-de-Puebla_30_12_2016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley-que-establece-las-Bases-de-Organizacin-del-Gobierno-de-Coalicin-del-Estado-de-Puebla_30_12_2016.pdf,leyes,0,Ley-que-establece-las-Bases-de-Organizacin-del-Gobierno-de-Coalicin-del-Estado-de-Puebla
Ley que Establece los Procedimientos de Entrega-Recepción en los Poderes Públicos_EV_15022024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_que_Establece_los_Procedimientos_de_Entrega-Recepción_en_los_Poderes_Públicos_EV_15022024.pdf,leyes,1,Ley que Establece los Procedimientos de Entrega-Recepción en los Poderes Públicos EV
Ley_que_Regula_el_Regimen_de_Propiedad_en_Condominio_para_el_Estado_de_Puebla_7ene2021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_que_Regula_el_Regimen_de_Propiedad_en_Condominio_para_el_Estado_de_Puebla_7ene2021.pdf,leyes,1,Ley que Regula el Regimen de Propiedad en Condominio para el Estado de Pueblaene2021
Ley Reglamentaria de los Medios de Defensa de la Constitucion Politica_2EV_23022024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Reglamentaria_de_los_Medios_de_Defensa_de_la_Constitucion_Politica_2EV_23022024.pdf,leyes,0,Ley Reglamentaria de los Medios de Defensa de la Constitucion PoliticaEV
Ley_sobre_el_Sistema_Estatal_de_Asistencia_Social_T5_30082023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_sobre_el_Sistema_Estatal_de_Asistencia_Social_T5_30082023.pdf,leyes,1,Ley sobre el Sistema Estatal de Asistencia Social T5
Ley_Sobre_Proteccion_y_Conservacion_de_Poblaciones_Tipicas_y_Bellezas_Naturales_del_Estado_de_Puebla_29122017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Ley_Sobre_Proteccion_y_Conservacion_de_Poblaciones_Tipicas_y_Bellezas_Naturales_del_Estado_de_Puebla_29122017.pdf,leyes,1,Ley Sobre Proteccion y Conservacion de Poblaciones Tipicas y Bellezas Naturales del Estado de Puebla
Codigo_Civil_para_el_Estado_Libre_y_Soberano_de_Puebla_3EV_05122023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_Civil_para_el_Estado_Libre_y_Soberano_de_Puebla_3EV_05122023.pdf,codigos,1,Codigo Civil para el Estado Libre y Soberano de PueblaEV
Cdigo_de_Conducta_de_la_Comisin_Estatal_de_Agua_y_Saneamiento_del_Estado_de_Puebla_18mar2021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Cdigo_de_Conducta_de_la_Comisin_Estatal_de_Agua_y_Saneamiento_del_Estado_de_Puebla_18mar2021.pdf,codigos,0,Cdigo de Conducta de la Comisin Estatal de Agua y Saneamiento del Estado de Pueblamar2021
Código de Conducta de la Secretaría de Bienestar_T5_07082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Código_de_Conducta_de_la_Secretaría_de_Bienestar_T5_07082024.pdf,codigos,0,Código de Conducta de la Secretaría de Bienestar T5
Codigo_de_Conducta_de_la_Secretaria_de_Gobernacion_T5_19012021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Conducta_de_la_Secretaria_de_Gobernacion_T5_19012021.pdf,codigos,0,Codigo de Conducta de la Secretaria de Gobernacion T5
Código de Conducta de la Secretaría de Salud y de los Servicios de Salud del Estado de Puebla_T4_31072024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Código_de_Conducta_de_la_Secretaría_de_Salud_y_de_los_Servicios_de_Salud_del_Estado_de_Puebla_T4_31072024.pdf,codigos,0,Código de Conducta de la Secretaría de Salud y de los Servicios de Salud del Estado de Puebla T4
Cdigo_de_Conducta_de_la_Secretara_de_Salud_y_de_los_Servicios_de_Salud_del_Estado_de_Puebla_02feb2021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Cdigo_de_Conducta_de_la_Secretara_de_Salud_y_de_los_Servicios_de_Salud_del_Estado_de_Puebla_02feb2021.pdf,codigos,0,Cdigo de Conducta de la Secretara de Salud y de los Servicios de Salud del Estado de Pueblafeb2021
Codigo_de_Conducta_del_Comite_de_Igualdad_Laboral_y_No_Discriminacion_de_la_Fiscalia_General_del_Estado21092018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Conducta_del_Comite_de_Igualdad_Laboral_y_No_Discriminacion_de_la_Fiscalia_General_del_Estado21092018.pdf,codigos,0,Codigo de Conducta del Comite de Igualdad Laboral y No Discriminacion de la Fiscalia General del Estado21092018
Codigo_de_Conducta_del_Instituto_Electoral_del_Estado_2032020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Conducta_del_Instituto_Electoral_del_Estado_2032020.pdf,codigos,0,Codigo de Conducta del Instituto Electoral del Estado
Código de Conducta del Instituto Poblano de Asistencia al Migrante_T4_13082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Código_de_Conducta_del_Instituto_Poblano_de_Asistencia_al_Migrante_T4_13082024.pdf,codigos,0,Código de Conducta del Instituto Poblano de Asistencia al Migrante T4
Codigo_de_Conducta_del_Personal_de_la_Consejeria_Juridica_del_Estado_de_Puebla_T3_21042021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Conducta_del_Personal_de_la_Consejeria_Juridica_del_Estado_de_Puebla_T3_21042021.pdf,codigos,0,Codigo de Conducta del Personal de la Consejeria Juridica del Estado de Puebla T3
Codigo_de_Conducta_y_las_Directrices_para_prevenir_el_Conflicto_de_Intereses_T2_13072021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Conducta_y_las_Directrices_para_prevenir_el_Conflicto_de_Intereses_T2_13072021.pdf,codigos,0,Codigo de Conducta y las Directrices para prevenir el Conflicto de Intereses T2
Codigo_de_Etica_de_la_Auditoria_Superior_del_Estado_de_Puebla11022019.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_de_la_Auditoria_Superior_del_Estado_de_Puebla11022019.pdf,codigos,0,Codigo de Etica de la Auditoria Superior del Estado de Puebla11022019
Codigo_de_Etica_de_la_Fiscalia_General_del_Estado_de_Puebla_21nov2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_de_la_Fiscalia_General_del_Estado_de_Puebla_21nov2018.pdf,codigos,0,Codigo de Etica de la Fiscalia General del Estado de Pueblanov2018
Codigo_de_Etica_del_Instituto_Electoral_del_Estado14022019.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_del_Instituto_Electoral_del_Estado14022019.pdf,codigos,0,Codigo de Etica del Instituto Electoral del Estado14022019
Codigo_de_Etica_del_Poder_Judicial_del_Estado_de_Puebla_11042005.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_del_Poder_Judicial_del_Estado_de_Puebla_11042005.pdf,codigos,0,Codigo de Etica del Poder Judicial del Estado de Puebla
Codigo_de_Etica_del_Tribunal_de_Justicia_Administrativa_del_Estado_de_Puebla11022019.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_del_Tribunal_de_Justicia_Administrativa_del_Estado_de_Puebla11022019.pdf,codigos,0,Codigo de Etica del Tribunal de Justicia Administrativa del Estado de Puebla11022019
Codigo_de_Etica_Legislativa_del_H_Congreso_Edo_de_Pue_31052013.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_Legislativa_del_H_Congreso_Edo_de_Pue_31052013.pdf,codigos,0,Codigo de Etica Legislativa del H Congreso Edo de Pue
Código de Ética para las Personas Servidoras Públicas de la Administración Pública Estatal_T15_29122023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Código_de_Ética_para_las_Personas_Servidoras_Públicas_de_la_Administración_Pública_Estatal_T15_29122023.pdf,codigos,0,Código de Ética para las Personas Servidoras Públicas de la Administración Pública Estatal T15
Codigo_de_Etica_las_Reglas_de_Integridad_para_el_Ejercicio_de_la_Funcion_Publica_y_los_Lineamientos_Generales_para_propiciar_la_integridad_de_los_servidores_publicos7_02_19.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Codigo_de_Etica_las_Reglas_de_Integridad_para_el_Ejercicio_de_la_Funcion_Publica_y_los_Lineamientos_Generales_para_propiciar_la_integridad_de_los_servidores_publicos7_02_19.pdf,codigos,0,Codigo de Etica las Reglas de Integridad para el Ejercicio de la Funcion Publica y los Lineamientos Generales para propiciar la integridad de los servidores publicos7
